,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW),start_time
5070,30/07/2024 07:00 - 30/07/2024 08:00,BZN|FR,42181.0,41000.0,2024-07-30 07:00:00
5071,30/07/2024 08:00 - 30/07/2024 09:00,BZN|FR,45633.0,44600.0,2024-07-30 08:00:00
5072,30/07/2024 09:00 - 30/07/2024 10:00,BZN|FR,48581.0,47600.0,2024-07-30 09:00:00
5073,30/07/2024 10:00 - 30/07/2024 11:00,BZN|FR,50311.0,49550.0,2024-07-30 10:00:00
5074,30/07/2024 11:00 - 30/07/2024 12:00,BZN|FR,51757.0,51350.0,2024-07-30 11:00:00
5075,30/07/2024 12:00 - 30/07/2024 13:00,BZN|FR,53536.0,52650.0,2024-07-30 12:00:00
5076,30/07/2024 13:00 - 30/07/2024 14:00,BZN|FR,53474.0,53050.0,2024-07-30 13:00:00
5077,30/07/2024 14:00 - 30/07/2024 15:00,BZN|FR,53119.0,52350.0,2024-07-30 14:00:00
5078,30/07/2024 15:00 - 30/07/2024 16:00,BZN|FR,52012.0,51500.0,2024-07-30 15:00:00
5079,30/07/2024 16:00 - 30/07/2024 17:00,BZN|FR,51321.0,50550.0,2024-07-30 16:00:00
5080,30/07/2024 17:00 - 30/07/2024 18:00,BZN|FR,51216.0,50100.0,2024-07-30 17:00:00
5081,30/07/2024 18:00 - 30/07/2024 19:00,BZN|FR,51305.0,50050.0,2024-07-30 18:00:00
5082,30/07/2024 19:00 - 30/07/2024 20:00,BZN|FR,50924.0,50150.0,2024-07-30 19:00:00
5083,30/07/2024 20:00 - 30/07/2024 21:00,BZN|FR,48631.0,48250.0,2024-07-30 20:00:00
5084,30/07/2024 21:00 - 30/07/2024 22:00,BZN|FR,47209.0,46700.0,2024-07-30 21:00:00
5085,30/07/2024 22:00 - 30/07/2024 23:00,BZN|FR,48449.0,46200.0,2024-07-30 22:00:00
5086,30/07/2024 23:00 - 31/07/2024 00:00,BZN|FR,47055.0,47400.0,2024-07-30 23:00:00
5087,31/07/2024 00:00 - 31/07/2024 01:00,BZN|FR,43336.0,44100.0,2024-07-31 00:00:00
5088,31/07/2024 01:00 - 31/07/2024 02:00,BZN|FR,40883.0,41200.0,2024-07-31 01:00:00
5089,31/07/2024 02:00 - 31/07/2024 03:00,BZN|FR,39400.0,39950.0,2024-07-31 02:00:00
5090,31/07/2024 03:00 - 31/07/2024 04:00,BZN|FR,37575.0,37500.0,2024-07-31 03:00:00
5091,31/07/2024 04:00 - 31/07/2024 05:00,BZN|FR,36559.0,36550.0,2024-07-31 04:00:00
5092,31/07/2024 05:00 - 31/07/2024 06:00,BZN|FR,37531.0,37250.0,2024-07-31 05:00:00
5093,31/07/2024 06:00 - 31/07/2024 07:00,BZN|FR,39614.0,39450.0,2024-07-31 06:00:00
5094,31/07/2024 07:00 - 31/07/2024 08:00,BZN|FR,42348.0,41750.0,2024-07-31 07:00:00
5095,31/07/2024 08:00 - 31/07/2024 09:00,BZN|FR,45706.0,44850.0,2024-07-31 08:00:00
5096,31/07/2024 09:00 - 31/07/2024 10:00,BZN|FR,48558.0,48000.0,2024-07-31 09:00:00
5097,31/07/2024 10:00 - 31/07/2024 11:00,BZN|FR,51053.0,50050.0,2024-07-31 10:00:00
5098,31/07/2024 11:00 - 31/07/2024 12:00,BZN|FR,52336.0,51500.0,2024-07-31 11:00:00
5099,31/07/2024 12:00 - 31/07/2024 13:00,BZN|FR,53777.0,53050.0,2024-07-31 12:00:00
5100,31/07/2024 13:00 - 31/07/2024 14:00,BZN|FR,53276.0,53900.0,2024-07-31 13:00:00
5101,31/07/2024 14:00 - 31/07/2024 15:00,BZN|FR,53066.0,53450.0,2024-07-31 14:00:00
5102,31/07/2024 15:00 - 31/07/2024 16:00,BZN|FR,52370.0,52150.0,2024-07-31 15:00:00
5103,31/07/2024 16:00 - 31/07/2024 17:00,BZN|FR,51406.0,51300.0,2024-07-31 16:00:00
5104,31/07/2024 17:00 - 31/07/2024 18:00,BZN|FR,50818.0,50550.0,2024-07-31 17:00:00
5105,31/07/2024 18:00 - 31/07/2024 19:00,BZN|FR,51154.0,50650.0,2024-07-31 18:00:00
5106,31/07/2024 19:00 - 31/07/2024 20:00,BZN|FR,50551.0,51300.0,2024-07-31 19:00:00
5107,31/07/2024 20:00 - 31/07/2024 21:00,BZN|FR,48400.0,49150.0,2024-07-31 20:00:00
5108,31/07/2024 21:00 - 31/07/2024 22:00,BZN|FR,47148.0,47650.0,2024-07-31 21:00:00
5109,31/07/2024 22:00 - 31/07/2024 23:00,BZN|FR,48367.0,47900.0,2024-07-31 22:00:00
5110,31/07/2024 23:00 - 01/08/2024 00:00,BZN|FR,46795.0,48350.0,2024-07-31 23:00:00
5111,01/08/2024 00:00 - 01/08/2024 01:00,BZN|FR,42728.0,44400.0,2024-08-01 00:00:00
5112,01/08/2024 01:00 - 01/08/2024 02:00,BZN|FR,40169.0,41100.0,2024-08-01 01:00:00
5113,01/08/2024 02:00 - 01/08/2024 03:00,BZN|FR,38694.0,39650.0,2024-08-01 02:00:00
5114,01/08/2024 03:00 - 01/08/2024 04:00,BZN|FR,36645.0,37500.0,2024-08-01 03:00:00
5115,01/08/2024 04:00 - 01/08/2024 05:00,BZN|FR,36202.0,36350.0,2024-08-01 04:00:00
5116,01/08/2024 05:00 - 01/08/2024 06:00,BZN|FR,37340.0,37150.0,2024-08-01 05:00:00
5117,01/08/2024 06:00 - 01/08/2024 07:00,BZN|FR,39553.0,39050.0,2024-08-01 06:00:00
5118,01/08/2024 07:00 - 01/08/2024 08:00,BZN|FR,42257.0,41400.0,2024-08-01 07:00:00
5119,01/08/2024 08:00 - 01/08/2024 09:00,BZN|FR,45680.0,44500.0,2024-08-01 08:00:00
5120,01/08/2024 09:00 - 01/08/2024 10:00,BZN|FR,48312.0,47500.0,2024-08-01 09:00:00
5121,01/08/2024 10:00 - 01/08/2024 11:00,BZN|FR,49930.0,49500.0,2024-08-01 10:00:00
5122,01/08/2024 11:00 - 01/08/2024 12:00,BZN|FR,51220.0,50650.0,2024-08-01 11:00:00
5123,01/08/2024 12:00 - 01/08/2024 13:00,BZN|FR,52458.0,52300.0,2024-08-01 12:00:00
5124,01/08/2024 13:00 - 01/08/2024 14:00,BZN|FR,51901.0,53000.0,2024-08-01 13:00:00
5125,01/08/2024 14:00 - 01/08/2024 15:00,BZN|FR,51412.0,52450.0,2024-08-01 14:00:00
5126,01/08/2024 15:00 - 01/08/2024 16:00,BZN|FR,50336.0,51550.0,2024-08-01 15:00:00
5127,01/08/2024 16:00 - 01/08/2024 17:00,BZN|FR,49284.0,50700.0,2024-08-01 16:00:00
5128,01/08/2024 17:00 - 01/08/2024 18:00,BZN|FR,48708.0,50250.0,2024-08-01 17:00:00
5129,01/08/2024 18:00 - 01/08/2024 19:00,BZN|FR,49089.0,50450.0,2024-08-01 18:00:00
5130,01/08/2024 19:00 - 01/08/2024 20:00,BZN|FR,49005.0,50500.0,2024-08-01 19:00:00
5131,01/08/2024 20:00 - 01/08/2024 21:00,BZN|FR,47074.0,48500.0,2024-08-01 20:00:00
5132,01/08/2024 21:00 - 01/08/2024 22:00,BZN|FR,46089.0,46700.0,2024-08-01 21:00:00
5133,01/08/2024 22:00 - 01/08/2024 23:00,BZN|FR,47150.0,46750.0,2024-08-01 22:00:00
5134,01/08/2024 23:00 - 02/08/2024 00:00,BZN|FR,46375.0,47750.0,2024-08-01 23:00:00
5135,02/08/2024 00:00 - 02/08/2024 01:00,BZN|FR,42279.0,42700.0,2024-08-02 00:00:00
5136,02/08/2024 01:00 - 02/08/2024 02:00,BZN|FR,39819.0,39900.0,2024-08-02 01:00:00
5137,02/08/2024 02:00 - 02/08/2024 03:00,BZN|FR,38406.0,38800.0,2024-08-02 02:00:00
5138,02/08/2024 03:00 - 02/08/2024 04:00,BZN|FR,36651.0,36450.0,2024-08-02 03:00:00
5139,02/08/2024 04:00 - 02/08/2024 05:00,BZN|FR,36001.0,35400.0,2024-08-02 04:00:00
5140,02/08/2024 05:00 - 02/08/2024 06:00,BZN|FR,37096.0,36150.0,2024-08-02 05:00:00
5141,02/08/2024 06:00 - 02/08/2024 07:00,BZN|FR,39191.0,38200.0,2024-08-02 06:00:00
5142,02/08/2024 07:00 - 02/08/2024 08:00,BZN|FR,41744.0,40250.0,2024-08-02 07:00:00
5143,02/08/2024 08:00 - 02/08/2024 09:00,BZN|FR,44964.0,43200.0,2024-08-02 08:00:00
5144,02/08/2024 09:00 - 02/08/2024 10:00,BZN|FR,47231.0,46000.0,2024-08-02 09:00:00
5145,02/08/2024 10:00 - 02/08/2024 11:00,BZN|FR,48627.0,47950.0,2024-08-02 10:00:00
5146,02/08/2024 11:00 - 02/08/2024 12:00,BZN|FR,49520.0,49300.0,2024-08-02 11:00:00
5147,02/08/2024 12:00 - 02/08/2024 13:00,BZN|FR,50848.0,50550.0,2024-08-02 12:00:00
5148,02/08/2024 13:00 - 02/08/2024 14:00,BZN|FR,49945.0,50700.0,2024-08-02 13:00:00
5149,02/08/2024 14:00 - 02/08/2024 15:00,BZN|FR,49049.0,50000.0,2024-08-02 14:00:00
5150,02/08/2024 15:00 - 02/08/2024 16:00,BZN|FR,48054.0,48700.0,2024-08-02 15:00:00
5151,02/08/2024 16:00 - 02/08/2024 17:00,BZN|FR,46775.0,47750.0,2024-08-02 16:00:00
5152,02/08/2024 17:00 - 02/08/2024 18:00,BZN|FR,46450.0,47100.0,2024-08-02 17:00:00
5153,02/08/2024 18:00 - 02/08/2024 19:00,BZN|FR,46451.0,47550.0,2024-08-02 18:00:00
5154,02/08/2024 19:00 - 02/08/2024 20:00,BZN|FR,45748.0,47400.0,2024-08-02 19:00:00
5155,02/08/2024 20:00 - 02/08/2024 21:00,BZN|FR,43899.0,45300.0,2024-08-02 20:00:00
5156,02/08/2024 21:00 - 02/08/2024 22:00,BZN|FR,43195.0,43850.0,2024-08-02 21:00:00
5157,02/08/2024 22:00 - 02/08/2024 23:00,BZN|FR,44483.0,44200.0,2024-08-02 22:00:00
5158,02/08/2024 23:00 - 03/08/2024 00:00,BZN|FR,43281.0,45600.0,2024-08-02 23:00:00
5159,03/08/2024 00:00 - 03/08/2024 01:00,BZN|FR,40137.0,42000.0,2024-08-03 00:00:00
5160,03/08/2024 01:00 - 03/08/2024 02:00,BZN|FR,37578.0,38700.0,2024-08-03 01:00:00
5161,03/08/2024 02:00 - 03/08/2024 03:00,BZN|FR,35944.0,37150.0,2024-08-03 02:00:00
5162,03/08/2024 03:00 - 03/08/2024 04:00,BZN|FR,33974.0,34700.0,2024-08-03 03:00:00
5163,03/08/2024 04:00 - 03/08/2024 05:00,BZN|FR,32964.0,33450.0,2024-08-03 04:00:00
5164,03/08/2024 05:00 - 03/08/2024 06:00,BZN|FR,33176.0,33200.0,2024-08-03 05:00:00
5165,03/08/2024 06:00 - 03/08/2024 07:00,BZN|FR,33530.0,33500.0,2024-08-03 06:00:00
5166,03/08/2024 07:00 - 03/08/2024 08:00,BZN|FR,34491.0,33750.0,2024-08-03 07:00:00
5167,03/08/2024 08:00 - 03/08/2024 09:00,BZN|FR,36968.0,36150.0,2024-08-03 08:00:00
5168,03/08/2024 09:00 - 03/08/2024 10:00,BZN|FR,39561.0,39050.0,2024-08-03 09:00:00
5169,03/08/2024 10:00 - 03/08/2024 11:00,BZN|FR,41256.0,41400.0,2024-08-03 10:00:00
5170,03/08/2024 11:00 - 03/08/2024 12:00,BZN|FR,42286.0,42700.0,2024-08-03 11:00:00
5171,03/08/2024 12:00 - 03/08/2024 13:00,BZN|FR,44168.0,44350.0,2024-08-03 12:00:00
5172,03/08/2024 13:00 - 03/08/2024 14:00,BZN|FR,42608.0,45200.0,2024-08-03 13:00:00
5173,03/08/2024 14:00 - 03/08/2024 15:00,BZN|FR,41413.0,43550.0,2024-08-03 14:00:00
5174,03/08/2024 15:00 - 03/08/2024 16:00,BZN|FR,40793.0,42500.0,2024-08-03 15:00:00
5175,03/08/2024 16:00 - 03/08/2024 17:00,BZN|FR,40221.0,41300.0,2024-08-03 16:00:00
5176,03/08/2024 17:00 - 03/08/2024 18:00,BZN|FR,40346.0,40650.0,2024-08-03 17:00:00
5177,03/08/2024 18:00 - 03/08/2024 19:00,BZN|FR,41288.0,41500.0,2024-08-03 18:00:00
5178,03/08/2024 19:00 - 03/08/2024 20:00,BZN|FR,41895.0,42400.0,2024-08-03 19:00:00
5179,03/08/2024 20:00 - 03/08/2024 21:00,BZN|FR,41011.0,41400.0,2024-08-03 20:00:00
5180,03/08/2024 21:00 - 03/08/2024 22:00,BZN|FR,40817.0,40700.0,2024-08-03 21:00:00
5181,03/08/2024 22:00 - 03/08/2024 23:00,BZN|FR,42269.0,41700.0,2024-08-03 22:00:00
5182,03/08/2024 23:00 - 04/08/2024 00:00,BZN|FR,41597.0,42950.0,2024-08-03 23:00:00
5183,04/08/2024 00:00 - 04/08/2024 01:00,BZN|FR,38497.0,38550.0,2024-08-04 00:00:00
5184,04/08/2024 01:00 - 04/08/2024 02:00,BZN|FR,36148.0,35450.0,2024-08-04 01:00:00
5185,04/08/2024 02:00 - 04/08/2024 03:00,BZN|FR,34618.0,34050.0,2024-08-04 02:00:00
5186,04/08/2024 03:00 - 04/08/2024 04:00,BZN|FR,32651.0,31650.0,2024-08-04 03:00:00
5187,04/08/2024 04:00 - 04/08/2024 05:00,BZN|FR,31523.0,30350.0,2024-08-04 04:00:00
5188,04/08/2024 05:00 - 04/08/2024 06:00,BZN|FR,31456.0,29800.0,2024-08-04 05:00:00
5189,04/08/2024 06:00 - 04/08/2024 07:00,BZN|FR,31516.0,30000.0,2024-08-04 06:00:00
5190,04/08/2024 07:00 - 04/08/2024 08:00,BZN|FR,32099.0,30350.0,2024-08-04 07:00:00
5191,04/08/2024 08:00 - 04/08/2024 09:00,BZN|FR,34088.0,32000.0,2024-08-04 08:00:00
5192,04/08/2024 09:00 - 04/08/2024 10:00,BZN|FR,36397.0,34650.0,2024-08-04 09:00:00
5193,04/08/2024 10:00 - 04/08/2024 11:00,BZN|FR,38141.0,37000.0,2024-08-04 10:00:00
5194,04/08/2024 11:00 - 04/08/2024 12:00,BZN|FR,39392.0,38950.0,2024-08-04 11:00:00
5195,04/08/2024 12:00 - 04/08/2024 13:00,BZN|FR,40912.0,41050.0,2024-08-04 12:00:00
5196,04/08/2024 13:00 - 04/08/2024 14:00,BZN|FR,39902.0,41300.0,2024-08-04 13:00:00
5197,04/08/2024 14:00 - 04/08/2024 15:00,BZN|FR,38712.0,38850.0,2024-08-04 14:00:00
5198,04/08/2024 15:00 - 04/08/2024 16:00,BZN|FR,37730.0,38050.0,2024-08-04 15:00:00
5199,04/08/2024 16:00 - 04/08/2024 17:00,BZN|FR,37413.0,37150.0,2024-08-04 16:00:00
5200,04/08/2024 17:00 - 04/08/2024 18:00,BZN|FR,37871.0,36950.0,2024-08-04 17:00:00
5201,04/08/2024 18:00 - 04/08/2024 19:00,BZN|FR,39130.0,38550.0,2024-08-04 18:00:00
5202,04/08/2024 19:00 - 04/08/2024 20:00,BZN|FR,40751.0,40050.0,2024-08-04 19:00:00
5203,04/08/2024 20:00 - 04/08/2024 21:00,BZN|FR,40680.0,40250.0,2024-08-04 20:00:00
5204,04/08/2024 21:00 - 04/08/2024 22:00,BZN|FR,40988.0,40450.0,2024-08-04 21:00:00
5205,04/08/2024 22:00 - 04/08/2024 23:00,BZN|FR,42417.0,40650.0,2024-08-04 22:00:00
5206,04/08/2024 23:00 - 05/08/2024 00:00,BZN|FR,41488.0,41650.0,2024-08-04 23:00:00
5207,05/08/2024 00:00 - 05/08/2024 01:00,BZN|FR,38205.0,38950.0,2024-08-05 00:00:00
5208,05/08/2024 01:00 - 05/08/2024 02:00,BZN|FR,35744.0,35700.0,2024-08-05 01:00:00
5209,05/08/2024 02:00 - 05/08/2024 03:00,BZN|FR,34337.0,34400.0,2024-08-05 02:00:00
5210,05/08/2024 03:00 - 05/08/2024 04:00,BZN|FR,32686.0,32100.0,2024-08-05 03:00:00
5211,05/08/2024 04:00 - 05/08/2024 05:00,BZN|FR,32140.0,31250.0,2024-08-05 04:00:00
5212,05/08/2024 05:00 - 05/08/2024 06:00,BZN|FR,33286.0,32350.0,2024-08-05 05:00:00
5213,05/08/2024 06:00 - 05/08/2024 07:00,BZN|FR,35280.0,34300.0,2024-08-05 06:00:00
5214,05/08/2024 07:00 - 05/08/2024 08:00,BZN|FR,37614.0,36900.0,2024-08-05 07:00:00
5215,05/08/2024 08:00 - 05/08/2024 09:00,BZN|FR,40556.0,40700.0,2024-08-05 08:00:00
5216,05/08/2024 09:00 - 05/08/2024 10:00,BZN|FR,43091.0,43700.0,2024-08-05 09:00:00
5217,05/08/2024 10:00 - 05/08/2024 11:00,BZN|FR,44636.0,45100.0,2024-08-05 10:00:00
5218,05/08/2024 11:00 - 05/08/2024 12:00,BZN|FR,45935.0,46200.0,2024-08-05 11:00:00
5219,05/08/2024 12:00 - 05/08/2024 13:00,BZN|FR,47735.0,47300.0,2024-08-05 12:00:00
5220,05/08/2024 13:00 - 05/08/2024 14:00,BZN|FR,47185.0,47900.0,2024-08-05 13:00:00
5221,05/08/2024 14:00 - 05/08/2024 15:00,BZN|FR,46687.0,47150.0,2024-08-05 14:00:00
5222,05/08/2024 15:00 - 05/08/2024 16:00,BZN|FR,45890.0,46600.0,2024-08-05 15:00:00
5223,05/08/2024 16:00 - 05/08/2024 17:00,BZN|FR,45093.0,45550.0,2024-08-05 16:00:00
5224,05/08/2024 17:00 - 05/08/2024 18:00,BZN|FR,44869.0,44750.0,2024-08-05 17:00:00
5225,05/08/2024 18:00 - 05/08/2024 19:00,BZN|FR,45675.0,45400.0,2024-08-05 18:00:00
5226,05/08/2024 19:00 - 05/08/2024 20:00,BZN|FR,46210.0,46500.0,2024-08-05 19:00:00
5227,05/08/2024 20:00 - 05/08/2024 21:00,BZN|FR,44589.0,44900.0,2024-08-05 20:00:00
5228,05/08/2024 21:00 - 05/08/2024 22:00,BZN|FR,43881.0,43350.0,2024-08-05 21:00:00
5229,05/08/2024 22:00 - 05/08/2024 23:00,BZN|FR,45009.0,43700.0,2024-08-05 22:00:00
5230,05/08/2024 23:00 - 06/08/2024 00:00,BZN|FR,43720.0,45050.0,2024-08-05 23:00:00
5231,06/08/2024 00:00 - 06/08/2024 01:00,BZN|FR,40026.0,41600.0,2024-08-06 00:00:00
5232,06/08/2024 01:00 - 06/08/2024 02:00,BZN|FR,37687.0,38350.0,2024-08-06 01:00:00
5233,06/08/2024 02:00 - 06/08/2024 03:00,BZN|FR,36235.0,37150.0,2024-08-06 02:00:00
5234,06/08/2024 03:00 - 06/08/2024 04:00,BZN|FR,34531.0,35000.0,2024-08-06 03:00:00
5235,06/08/2024 04:00 - 06/08/2024 05:00,BZN|FR,33779.0,34050.0,2024-08-06 04:00:00
5236,06/08/2024 05:00 - 06/08/2024 06:00,BZN|FR,34681.0,34700.0,2024-08-06 05:00:00
5237,06/08/2024 06:00 - 06/08/2024 07:00,BZN|FR,36583.0,36450.0,2024-08-06 06:00:00
5238,06/08/2024 07:00 - 06/08/2024 08:00,BZN|FR,38817.0,38900.0,2024-08-06 07:00:00
5239,06/08/2024 08:00 - 06/08/2024 09:00,BZN|FR,41787.0,41900.0,2024-08-06 08:00:00
5240,06/08/2024 09:00 - 06/08/2024 10:00,BZN|FR,44083.0,44550.0,2024-08-06 09:00:00
5241,06/08/2024 10:00 - 06/08/2024 11:00,BZN|FR,45694.0,46050.0,2024-08-06 10:00:00
5242,06/08/2024 11:00 - 06/08/2024 12:00,BZN|FR,46789.0,46950.0,2024-08-06 11:00:00
5243,06/08/2024 12:00 - 06/08/2024 13:00,BZN|FR,48381.0,48600.0,2024-08-06 12:00:00
5244,06/08/2024 13:00 - 06/08/2024 14:00,BZN|FR,47657.0,49000.0,2024-08-06 13:00:00
5245,06/08/2024 14:00 - 06/08/2024 15:00,BZN|FR,47238.0,48050.0,2024-08-06 14:00:00
5246,06/08/2024 15:00 - 06/08/2024 16:00,BZN|FR,46432.0,47150.0,2024-08-06 15:00:00
5247,06/08/2024 16:00 - 06/08/2024 17:00,BZN|FR,45837.0,46250.0,2024-08-06 16:00:00
5248,06/08/2024 17:00 - 06/08/2024 18:00,BZN|FR,45639.0,45750.0,2024-08-06 17:00:00
5249,06/08/2024 18:00 - 06/08/2024 19:00,BZN|FR,46200.0,46300.0,2024-08-06 18:00:00
5250,06/08/2024 19:00 - 06/08/2024 20:00,BZN|FR,46440.0,46800.0,2024-08-06 19:00:00
5251,06/08/2024 20:00 - 06/08/2024 21:00,BZN|FR,44519.0,45050.0,2024-08-06 20:00:00
5252,06/08/2024 21:00 - 06/08/2024 22:00,BZN|FR,43880.0,43450.0,2024-08-06 21:00:00
5253,06/08/2024 22:00 - 06/08/2024 23:00,BZN|FR,44902.0,44700.0,2024-08-06 22:00:00
5254,06/08/2024 23:00 - 07/08/2024 00:00,BZN|FR,43732.0,45850.0,2024-08-06 23:00:00
5255,07/08/2024 00:00 - 07/08/2024 01:00,BZN|FR,40227.0,41650.0,2024-08-07 00:00:00
5256,07/08/2024 01:00 - 07/08/2024 02:00,BZN|FR,37842.0,38800.0,2024-08-07 01:00:00
5257,07/08/2024 02:00 - 07/08/2024 03:00,BZN|FR,36360.0,37400.0,2024-08-07 02:00:00
5258,07/08/2024 03:00 - 07/08/2024 04:00,BZN|FR,34676.0,34900.0,2024-08-07 03:00:00
5259,07/08/2024 04:00 - 07/08/2024 05:00,BZN|FR,33944.0,33900.0,2024-08-07 04:00:00
5260,07/08/2024 05:00 - 07/08/2024 06:00,BZN|FR,34849.0,34350.0,2024-08-07 05:00:00
5261,07/08/2024 06:00 - 07/08/2024 07:00,BZN|FR,36583.0,36050.0,2024-08-07 06:00:00
5262,07/08/2024 07:00 - 07/08/2024 08:00,BZN|FR,38746.0,37950.0,2024-08-07 07:00:00
5263,07/08/2024 08:00 - 07/08/2024 09:00,BZN|FR,41713.0,41000.0,2024-08-07 08:00:00
5264,07/08/2024 09:00 - 07/08/2024 10:00,BZN|FR,43864.0,43700.0,2024-08-07 09:00:00
5265,07/08/2024 10:00 - 07/08/2024 11:00,BZN|FR,44995.0,45300.0,2024-08-07 10:00:00
5266,07/08/2024 11:00 - 07/08/2024 12:00,BZN|FR,45964.0,46300.0,2024-08-07 11:00:00
5267,07/08/2024 12:00 - 07/08/2024 13:00,BZN|FR,47367.0,47550.0,2024-08-07 12:00:00
5268,07/08/2024 13:00 - 07/08/2024 14:00,BZN|FR,46169.0,47800.0,2024-08-07 13:00:00
5269,07/08/2024 14:00 - 07/08/2024 15:00,BZN|FR,45319.0,46950.0,2024-08-07 14:00:00
5270,07/08/2024 15:00 - 07/08/2024 16:00,BZN|FR,44398.0,45650.0,2024-08-07 15:00:00
5271,07/08/2024 16:00 - 07/08/2024 17:00,BZN|FR,43877.0,45000.0,2024-08-07 16:00:00
5272,07/08/2024 17:00 - 07/08/2024 18:00,BZN|FR,43678.0,44600.0,2024-08-07 17:00:00
5273,07/08/2024 18:00 - 07/08/2024 19:00,BZN|FR,44690.0,45200.0,2024-08-07 18:00:00
5274,07/08/2024 19:00 - 07/08/2024 20:00,BZN|FR,45219.0,46150.0,2024-08-07 19:00:00
5275,07/08/2024 20:00 - 07/08/2024 21:00,BZN|FR,43884.0,44700.0,2024-08-07 20:00:00
5276,07/08/2024 21:00 - 07/08/2024 22:00,BZN|FR,43397.0,43750.0,2024-08-07 21:00:00
5277,07/08/2024 22:00 - 07/08/2024 23:00,BZN|FR,44436.0,43950.0,2024-08-07 22:00:00
5278,07/08/2024 23:00 - 08/08/2024 00:00,BZN|FR,43409.0,45250.0,2024-08-07 23:00:00
5279,08/08/2024 00:00 - 08/08/2024 01:00,BZN|FR,39956.0,40200.0,2024-08-08 00:00:00
5280,08/08/2024 01:00 - 08/08/2024 02:00,BZN|FR,37120.0,37150.0,2024-08-08 01:00:00
5281,08/08/2024 02:00 - 08/08/2024 03:00,BZN|FR,35984.0,36300.0,2024-08-08 02:00:00
5282,08/08/2024 03:00 - 08/08/2024 04:00,BZN|FR,34340.0,34200.0,2024-08-08 03:00:00
5283,08/08/2024 04:00 - 08/08/2024 05:00,BZN|FR,33654.0,33350.0,2024-08-08 04:00:00
5284,08/08/2024 05:00 - 08/08/2024 06:00,BZN|FR,34570.0,34150.0,2024-08-08 05:00:00
5285,08/08/2024 06:00 - 08/08/2024 07:00,BZN|FR,36428.0,35750.0,2024-08-08 06:00:00
5286,08/08/2024 07:00 - 08/08/2024 08:00,BZN|FR,38583.0,38000.0,2024-08-08 07:00:00
5287,08/08/2024 08:00 - 08/08/2024 09:00,BZN|FR,41486.0,40900.0,2024-08-08 08:00:00
5288,08/08/2024 09:00 - 08/08/2024 10:00,BZN|FR,43743.0,43550.0,2024-08-08 09:00:00
5289,08/08/2024 10:00 - 08/08/2024 11:00,BZN|FR,45122.0,45250.0,2024-08-08 10:00:00
5290,08/08/2024 11:00 - 08/08/2024 12:00,BZN|FR,46264.0,46350.0,2024-08-08 11:00:00
5291,08/08/2024 12:00 - 08/08/2024 13:00,BZN|FR,47834.0,47650.0,2024-08-08 12:00:00
5292,08/08/2024 13:00 - 08/08/2024 14:00,BZN|FR,46938.0,47750.0,2024-08-08 13:00:00
5293,08/08/2024 14:00 - 08/08/2024 15:00,BZN|FR,46326.0,46300.0,2024-08-08 14:00:00
5294,08/08/2024 15:00 - 08/08/2024 16:00,BZN|FR,45573.0,45250.0,2024-08-08 15:00:00
5295,08/08/2024 16:00 - 08/08/2024 17:00,BZN|FR,44902.0,44650.0,2024-08-08 16:00:00
5296,08/08/2024 17:00 - 08/08/2024 18:00,BZN|FR,44853.0,44100.0,2024-08-08 17:00:00
5297,08/08/2024 18:00 - 08/08/2024 19:00,BZN|FR,45613.0,44950.0,2024-08-08 18:00:00
5298,08/08/2024 19:00 - 08/08/2024 20:00,BZN|FR,45935.0,45950.0,2024-08-08 19:00:00
5299,08/08/2024 20:00 - 08/08/2024 21:00,BZN|FR,44515.0,44500.0,2024-08-08 20:00:00
5300,08/08/2024 21:00 - 08/08/2024 22:00,BZN|FR,44007.0,43200.0,2024-08-08 21:00:00
5301,08/08/2024 22:00 - 08/08/2024 23:00,BZN|FR,44940.0,43550.0,2024-08-08 22:00:00
5302,08/08/2024 23:00 - 09/08/2024 00:00,BZN|FR,43645.0,44150.0,2024-08-08 23:00:00
5303,09/08/2024 00:00 - 09/08/2024 01:00,BZN|FR,40273.0,41300.0,2024-08-09 00:00:00
5304,09/08/2024 01:00 - 09/08/2024 02:00,BZN|FR,37925.0,38350.0,2024-08-09 01:00:00
5305,09/08/2024 02:00 - 09/08/2024 03:00,BZN|FR,36424.0,37100.0,2024-08-09 02:00:00
5306,09/08/2024 03:00 - 09/08/2024 04:00,BZN|FR,34575.0,34900.0,2024-08-09 03:00:00
5307,09/08/2024 04:00 - 09/08/2024 05:00,BZN|FR,33929.0,33850.0,2024-08-09 04:00:00
5308,09/08/2024 05:00 - 09/08/2024 06:00,BZN|FR,34603.0,34400.0,2024-08-09 05:00:00
5309,09/08/2024 06:00 - 09/08/2024 07:00,BZN|FR,36516.0,36100.0,2024-08-09 06:00:00
5310,09/08/2024 07:00 - 09/08/2024 08:00,BZN|FR,38460.0,38000.0,2024-08-09 07:00:00
5311,09/08/2024 08:00 - 09/08/2024 09:00,BZN|FR,40992.0,40950.0,2024-08-09 08:00:00
5312,09/08/2024 09:00 - 09/08/2024 10:00,BZN|FR,43305.0,43550.0,2024-08-09 09:00:00
5313,09/08/2024 10:00 - 09/08/2024 11:00,BZN|FR,44561.0,45100.0,2024-08-09 10:00:00
